2022-03-14 18:40:04,184 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-14 18:40:04,184 INFO werkzeug MainThread :  * Debugger PIN: 150-925-197
2022-03-14 18:40:25,451 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/app/constructor_yaml.py', reloading
2022-03-14 18:40:25,645 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-14 18:40:25,646 INFO werkzeug MainThread :  * Debugger PIN: 150-925-197
2022-03-14 18:40:27,297 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,314 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,324 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,334 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,344 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,397 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,407 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,461 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,472 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,483 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,537 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,548 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,559 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,569 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,621 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,632 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,685 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,696 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,748 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,759 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,809 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,818 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,827 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,880 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,891 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,945 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:27,956 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,009 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,020 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,073 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,084 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,096 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,107 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,161 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,172 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,225 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,236 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-14 18:40:28,289 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
