2022-02-21 17:22:18,469 WARNING werkzeug MainThread :  * Debugger is active!
2022-02-21 17:22:18,469 INFO werkzeug MainThread :  * Debugger PIN: 140-795-852
2022-02-21 17:22:20,103 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,382 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,430 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,439 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,449 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,457 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,510 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,519 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,528 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,578 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,587 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,596 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,605 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,658 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,668 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,722 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,731 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,741 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,750 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,802 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,811 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,879 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,889 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,898 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,950 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,959 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,967 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:20,976 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,026 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,035 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,043 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,051 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,058 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,066 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,117 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,125 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,141 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,194 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,208 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-02-21 17:22:21,294 INFO werkzeug Thread-2 : 127.0.0.1 - - [21/Feb/2022 17:22:21] "[35m[1mPOST /yaml-template?cluster_name=cluster_tosca_42 HTTP/1.1[0m" 500 -
2022-02-21 17:26:16,927 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/app/communication_with_nebula.py', reloading
