2022-03-16 19:23:48,411 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-16 19:23:48,411 INFO werkzeug MainThread :  * Debugger PIN: 656-638-856
2022-03-16 19:23:50,050 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,067 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,078 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,130 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,141 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,194 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,203 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,212 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,220 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,229 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,240 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,294 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,305 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,358 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,370 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,422 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,434 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,486 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,496 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,550 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,561 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,570 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,622 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,633 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,643 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,656 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,710 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,722 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,774 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,786 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,838 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,849 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,902 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,913 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:50,969 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,000 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,054 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,065 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,118 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,128 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,182 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,194 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,246 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,259 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,269 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,322 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,336 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,390 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,402 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,454 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,465 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,475 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,526 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,536 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,585 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,595 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,604 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,658 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,668 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,726 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,736 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,786 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,795 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,853 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,862 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,871 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,922 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,932 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,986 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:23:51,995 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
