2022-03-16 19:44:12,238 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-16 19:44:12,238 INFO werkzeug MainThread :  * Debugger PIN: 656-638-856
2022-03-16 19:44:14,015 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,028 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,038 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,047 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,097 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,109 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,161 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,172 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,183 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,237 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,248 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,301 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,312 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,330 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,348 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,359 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,413 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,424 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,485 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,496 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,506 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,561 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,570 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,621 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,632 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,642 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,654 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,665 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,717 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,727 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,781 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,792 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,845 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,856 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,867 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,878 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,933 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,947 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:14,958 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,013 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,024 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,034 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,045 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,055 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,105 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,115 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,126 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,137 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,189 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,201 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,253 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,264 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,275 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,329 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,338 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,388 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,398 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,448 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,459 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,513 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,523 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,573 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,582 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,591 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,601 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,652 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,661 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,713 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,723 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,773 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,784 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,795 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,853 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,863 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,873 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,925 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,936 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,945 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:15,954 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,009 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,019 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,029 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,081 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,091 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,101 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,152 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,162 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,172 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,180 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,241 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,251 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,300 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 19:44:16,310 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
