2022-03-16 21:34:08,552 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-16 21:34:08,552 INFO werkzeug MainThread :  * Debugger PIN: 656-638-856
2022-03-16 21:34:13,609 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/app/constructor_yaml.py', reloading
2022-03-16 21:34:13,787 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-16 21:34:13,787 INFO werkzeug MainThread :  * Debugger PIN: 656-638-856
2022-03-16 21:34:14,303 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,323 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,335 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,346 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,398 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,409 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,462 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,475 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,487 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,538 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,549 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,560 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,610 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,621 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,632 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 21:34:14,686 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
