2022-03-16 20:18:31,056 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-16 20:18:31,057 INFO werkzeug MainThread :  * Debugger PIN: 656-638-856
2022-03-16 20:18:31,775 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:31,798 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:31,813 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:31,864 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:31,878 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:31,889 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:31,899 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:31,952 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:31,965 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:31,982 INFO werkzeug Thread-2 : 127.0.0.1 - - [16/Mar/2022 20:18:31] "[35m[1mGET /yaml-template/?cluster_name=cluster_tosca_59 HTTP/1.1[0m" 500 -
2022-03-16 20:18:52,323 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/app/constructor_yaml.py', reloading
2022-03-16 20:18:52,508 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-16 20:18:52,508 INFO werkzeug MainThread :  * Debugger PIN: 656-638-856
2022-03-16 20:18:53,441 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,455 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,465 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,475 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,484 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,536 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,547 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,596 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,607 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,660 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,671 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,724 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,735 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,745 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,824 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,835 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,847 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,900 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,911 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,921 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,972 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,982 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:53,993 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,044 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,056 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,112 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,123 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,177 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,189 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,240 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,252 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,304 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,316 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,368 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,379 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,389 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,398 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,408 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,460 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,470 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,481 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,532 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,543 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,592 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,604 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,615 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,668 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,680 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,690 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,700 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,752 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,764 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,816 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,828 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,839 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,894 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,905 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,915 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,968 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,977 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:54,986 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,036 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,049 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,104 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,116 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,168 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,179 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,189 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,199 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,252 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,264 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,320 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,332 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,342 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,396 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,407 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,460 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,471 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,480 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,532 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,541 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,553 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,604 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,634 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,688 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,701 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,752 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,764 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,816 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,828 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,888 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,899 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,910 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,920 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,972 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,984 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:55,992 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,044 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,056 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,108 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,120 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,172 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,186 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,240 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,252 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,304 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,316 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-16 20:18:56,368 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
