2022-03-05 16:59:23,893 INFO werkzeug MainThread :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-03-05 16:59:23,895 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 16:59:24,060 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-05 16:59:24,060 INFO werkzeug MainThread :  * Debugger PIN: 127-056-592
2022-03-05 16:59:59,453 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/test.py', reloading
2022-03-05 16:59:59,480 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 16:59:59,634 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-05 16:59:59,635 INFO werkzeug MainThread :  * Debugger PIN: 127-056-592
2022-03-05 17:01:01,345 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/app/yaml_parser.py', reloading
2022-03-05 17:01:01,369 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:01:15,703 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:02:25,725 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:03:04,340 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:03:15,663 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:04:38,798 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:05:05,320 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:05:11,587 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:05:19,867 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:05:49,419 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:06:59,453 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:07:04,743 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:07:10,999 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:07:56,723 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:08:02,984 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:08:27,422 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:09:16,120 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:09:55,794 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:09:59,035 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:10:38,699 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:17:17,461 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:17:51,065 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:18:05,449 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:18:10,688 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:18:34,148 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:20:44,775 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:21:18,352 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:23:45,259 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:37:04,254 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:49:05,869 INFO werkzeug MainThread :  * Restarting with stat
2022-03-05 17:55:31,929 INFO werkzeug MainThread :  * Restarting with stat
