2022-03-18 16:35:36,579 INFO werkzeug MainThread :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-03-18 16:35:36,582 INFO werkzeug MainThread :  * Restarting with stat
2022-03-18 16:35:36,756 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-18 16:35:36,838 INFO werkzeug MainThread :  * Debugger PIN: 121-664-759
2022-03-18 16:35:37,814 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:37,833 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:37,896 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:37,907 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:37,962 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:37,972 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,026 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,035 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,044 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,052 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,102 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,111 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,119 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,128 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,177 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,187 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,195 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,203 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,212 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,262 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,271 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,279 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,330 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,339 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,347 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,356 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,406 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,419 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,429 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,439 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,448 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,458 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,510 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,520 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,570 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,579 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,630 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,642 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,694 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,705 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,758 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,769 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-18 16:35:38,822 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
