2022-03-21 15:48:36,464 INFO werkzeug MainThread :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-03-21 15:48:36,467 INFO werkzeug MainThread :  * Restarting with stat
2022-03-21 15:48:37,101 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-21 15:48:37,102 INFO werkzeug MainThread :  * Debugger PIN: 138-904-178
2022-03-21 15:48:45,528 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,548 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,561 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,615 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,629 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,684 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,698 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,752 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,765 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,820 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,834 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,887 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,901 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,955 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
2022-03-21 15:48:45,968 INFO root Thread-7 : Get connection to ('10.100.151.128', 9669)
