2021-12-27 15:52:16,830 INFO werkzeug MainThread :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2021-12-27 15:52:16,832 INFO werkzeug MainThread :  * Restarting with stat
2021-12-27 15:52:16,994 WARNING werkzeug MainThread :  * Debugger is active!
2021-12-27 15:52:16,994 INFO werkzeug MainThread :  * Debugger PIN: 123-483-832
2021-12-27 15:52:19,069 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:19,134 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,223 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,285 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,337 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,346 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,397 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,406 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,414 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,421 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,470 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,478 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,486 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,534 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,543 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,551 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,602 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,611 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,620 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,670 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,679 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,729 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,737 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,745 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,753 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,761 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,769 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,777 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,784 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,834 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,843 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,853 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2021-12-27 15:52:20,861 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
