2022-06-20 14:49:39,634 INFO werkzeug MainThread :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-06-20 14:49:39,637 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:49:39,864 WARNING werkzeug MainThread :  * Debugger is active!
2022-06-20 14:49:39,864 INFO werkzeug MainThread :  * Debugger PIN: 997-840-681
2022-06-20 14:49:42,870 INFO werkzeug Thread-2 : 127.0.0.1 - - [20/Jun/2022 14:49:42] "[35m[1mPOST /yaml-template/?cluster_name=cluster HTTP/1.1[0m" 500 -
2022-06-20 14:49:56,150 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/app/data_classes.py', reloading
2022-06-20 14:49:56,179 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:49:56,409 WARNING werkzeug MainThread :  * Debugger is active!
2022-06-20 14:49:56,410 INFO werkzeug MainThread :  * Debugger PIN: 997-840-681
2022-06-20 14:54:01,691 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/nebula_communication/communication_with_nebula.py', reloading
2022-06-20 14:54:01,723 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:54:21,301 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:54:36,778 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:56:06,563 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:56:51,534 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:57:05,005 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:57:37,865 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:57:51,334 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:58:29,219 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:58:58,941 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:59:25,659 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 14:59:48,239 INFO werkzeug MainThread :  * Restarting with stat
2022-06-20 15:00:07,809 INFO werkzeug MainThread :  * Restarting with stat
