2022-03-09 17:43:03,809 INFO werkzeug MainThread :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-03-09 17:43:03,811 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:43:03,960 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-09 17:43:03,960 INFO werkzeug MainThread :  * Debugger PIN: 401-824-779
2022-03-09 17:43:06,149 INFO root Thread-2 : Get connection to ('10.100.151.128', 9669)
2022-03-09 17:43:06,177 INFO werkzeug Thread-2 : 127.0.0.1 - - [09/Mar/2022 17:43:06] "POST /yaml-template?cluster_name=cluster_tosca_54 HTTP/1.1" 200 -
2022-03-09 17:43:24,205 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/app/views.py', reloading
2022-03-09 17:43:24,231 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:43:24,391 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-09 17:43:24,392 INFO werkzeug MainThread :  * Debugger PIN: 401-824-779
2022-03-09 17:43:44,615 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/app/yaml_parser.py', reloading
2022-03-09 17:43:44,641 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:43:44,801 WARNING werkzeug MainThread :  * Debugger is active!
2022-03-09 17:43:44,801 INFO werkzeug MainThread :  * Debugger PIN: 401-824-779
2022-03-09 17:43:46,057 INFO werkzeug Thread-2 : 127.0.0.1 - - [09/Mar/2022 17:43:46] "POST /yaml-template?cluster_name=cluster_tosca_54 HTTP/1.1" 200 -
2022-03-09 17:44:03,021 INFO werkzeug MainThread :  * Detected change in '/home/tulin/PycharmProjects/pythonProject/app/yaml_parser.py', reloading
2022-03-09 17:44:03,046 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:44:39,632 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:45:13,162 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:48:21,340 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:48:49,862 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:51:12,650 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:51:21,934 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:51:41,358 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 17:56:08,555 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 18:07:54,245 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 18:08:53,130 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 18:18:36,236 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 18:18:46,559 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 18:19:50,493 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 18:20:33,166 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 18:21:40,104 INFO werkzeug MainThread :  * Restarting with stat
2022-03-09 18:23:04,498 INFO werkzeug MainThread :  * Restarting with stat
